Species,Length,Sex,Quadrat,Interval,Year
Pangustatus,13.0,m,26,6,2014
Pangustatus,15.0,f,26,6,2014
Pangustatus,14.0,m,26,6,2014
Pangustatus,14.0,m,26,6,2014
Cfucatus,16.0,m,27,6,2014
Dteter,19.0,f,27,6,2014
Dteter,20.0,f,27,6,2014
Pangustatus,14.0,f,27,6,2014
Cfucatus,15.0,m,28,6,2014
Cfucatus,15.0,m,28,6,2014
Cgoryi,20.0,f,28,6,2014
Csigillatus,16.0,f,28,6,2014
Dteter,20.0,f,28,6,2014
Pangustatus,15.0,m,28,6,2014
Pangustatus,14.0,f,28,6,2014
Pangustatus,15.0,f,28,6,2014
Pangustatus,15.0,f,28,6,2014
Pstygicus,16.0,f,28,6,2014
Slecontei,14.5,f,28,6,2014
Cemarginatus,15.0,f,29,6,2014
Cfucatus,15.5,m,29,6,2014
Cgoryi,20.0,m,29,6,2014
Cgoryi,22.0,f,29,6,2014
Pangustatus,15.0,f,29,6,2014
Pangustatus,14.5,f,29,6,2014
Plachrymosus,16.0,f,29,6,2014
Plachrymosus,16.5,f,29,6,2014
Plachrymosus,15.0,m,29,6,2014
Plachrymosus,15.0,m,29,6,2014
Cemarginatus,13.0,f,30,6,2014
Cfucatus,13.5,f,30,6,2014
Cfucatus,15.0,m,30,6,2014
Cfucatus,14.0,m,30,6,2014
Cfucatus,14.0,m,30,6,2014
Csigillatus,16.0,m,30,6,2014
Padoxus,15.0,f,30,6,2014
Pangustatus,15.0,f,30,6,2014
Pangustatus,15.0,f,30,6,2014
Plachrymosus,18.0,f,30,6,2014
Plachrymosus,17.0,f,30,6,2014
Plachrymosus,15.0,m,30,6,2014
Plachrymosus,15.0,m,30,6,2014
Pmoestus,18.5,f,30,6,2014
Pmoestus,18.0,f,30,6,2014
Sviduus,27.0,f,30,6,2014
Cfucatus,15.0,m,31,6,2014
Cfucatus,15.0,m,31,6,2014
Cgoryi,21.0,f,31,6,2014
Cgoryi,22.0,f,31,6,2014
Cgoryi,21.5,f,31,6,2014
Cgoryi,20.5,m,31,6,2014
Cgoryi,20.0,m,31,6,2014
Padoxus,15.0,f,31,6,2014
Pangustatus,16.0,f,31,6,2014
Pangustatus,14.0,m,31,6,2014
Pangustatus,14.0,m,31,6,2014
Pangustatus,15.0,f,31,6,2014
Pangustatus,14.0,m,31,6,2014
Pangustatus,15.0,f,31,6,2014
Pangustatus,14.0,f,31,6,2014
Plachrymosus,16.0,m,31,6,2014
Plachrymosus,17.0,m,31,6,2014
Plachrymosus,17.5,m,31,6,2014
Pmoestus,18.0,f,31,6,2014
Cfucatus,16.0,f,32,6,2014
Csigillatus,17.0,f,32,6,2014
Pangustatus,15.0,f,32,6,2014
Pangustatus,15.0,f,32,6,2014
Phamiltoni,13.0,m,32,6,2014
Plachrymosus,18.0,f,32,6,2014
Plachrymosus,15.0,m,32,6,2014
Plachrymosus,16.0,m,32,6,2014
Plachrymosus,15.0,m,32,6,2014
Cgoryi,21.0,m,33,6,2014
Padoxus,15.0,f,33,6,2014
Plachrymosus,15.0,m,33,6,2014
Plachrymosus,16.5,m,33,6,2014
Pmoestus,18.0,m,33,6,2014
Ptristis,14.0,m,33,6,2014
Ptristis,14.5,m,33,6,2014
Ptristis,14.0,m,33,6,2014
Ptristis,13.0,m,33,6,2014
Plachrymosus,14.0,m,34,6,2014
Pmoestus,18.0,m,34,6,2014
Ptristis,13.0,f,34,6,2014
Ptristis,12.0,m,34,6,2014
Ptristis,13.0,m,34,6,2014
Ptristis,13.0,m,34,6,2014
Ptristis,13.5,f,34,6,2014
Ptristis,13.0,m,34,6,2014
Ptristis,14.0,m,34,6,2014
Tautumnalis,7.5,f,34,6,2014
Plachrymosus,16.0,f,35,6,2014
Plachrymosus,17.0,f,35,6,2014
Pmoestus,17.5,f,35,6,2014
Prostratus,17.0,m,35,6,2014
Prostratus,15.0,f,35,6,2014
Ptristis,14.0,m,35,6,2014
Ptristis,13.5,m,35,6,2014
Padoxus,15.0,f,36,6,2014
Plachrymosus,15.0,m,36,6,2014
Pmoestus,18.5,f,36,6,2014
Ptristis,14.0,m,36,6,2014
Cemarginatus,15.0,f,38,6,2014
Pdiligendus,14.0,m,38,6,2014
Phamiltoni,15.0,f,38,6,2014
Pstygicus,16.0,f,38,6,2014
Pstygicus,15.5,f,38,6,2014
Pstygicus,15.0,m,38,6,2014
Pstygicus,15.5,m,38,6,2014
Slecontei,14.0,f,38,6,2014
Cfucatus,15.0,m,39,6,2014
Cfucatus,16.0,f,39,6,2014
Cfucatus,15.0,f,39,6,2014
Cfucatus,15.0,f,39,6,2014
Cfucatus,15.0,f,39,6,2014
Csigillatus,17.0,f,39,6,2014
Csigillatus,16.0,m,39,6,2014
Csigillatus,16.0,m,39,6,2014
Csigillatus,19.0,f,39,6,2014
Csigillatus,17.0,f,39,6,2014
Pdiligendus,11.0,f,39,6,2014
Phamiltoni,14.0,f,39,6,2014
Phamiltoni,14.0,f,39,6,2014
Phamiltoni,13.0,m,39,6,2014
Pstygicus,14.5,f,39,6,2014
Simpunctatus,11.0,f,39,6,2014
Simpunctatus,11.0,f,39,6,2014
Simpunctatus,10.5,f,39,6,2014
Slecontei,15.0,f,39,6,2014
Tautumnalis,7.0,f,39,6,2014
Afidele,8.0,f,40,6,2014
Afidele,9.0,m,40,6,2014
Afidele,8.0,m,40,6,2014
Pdiligendus,13.0,m,40,6,2014
Plongicornis,12.0,m,40,6,2014
Pstygicus,15.0,f,40,6,2014
Pstygicus,15.0,f,40,6,2014
Cgoryi,21.0,f,1,7,2014
Cgoryi,22.0,f,1,7,2014
Cgoryi,21.0,f,1,7,2014
Cgoryi,20.0,f,1,7,2014
Cgoryi,22.5,f,1,7,2014
Cgoryi,20.0,m,1,7,2014
Dteter,21.0,f,1,7,2014
Dteter,19.5,m,1,7,2014
Pangustatus,14.0,m,1,7,2014
Pangustatus,14.0,f,1,7,2014
Pangustatus,15.0,f,1,7,2014
Pangustatus,14.0,f,1,7,2014
Pangustatus,15.0,f,1,7,2014
Pangustatus,14.0,f,1,7,2014
Pangustatus,14.0,f,1,7,2014
Pangustatus,15.0,f,1,7,2014
Pangustatus,13.0,f,1,7,2014
Pangustatus,16.0,f,1,7,2014
Pangustatus,16.0,f,1,7,2014
Pangustatus,15.0,f,1,7,2014
Pangustatus,15.0,f,1,7,2014
Pangustatus,15.0,f,1,7,2014
Pangustatus,14.0,f,1,7,2014
Pangustatus,15.0,f,1,7,2014
Pangustatus,15.0,f,1,7,2014
Pstygicus,15.0,m,1,7,2014
Pstygicus,15.0,f,1,7,2014
Pstygicus,16.0,f,1,7,2014
Ptristis,14.0,f,1,7,2014
Ptristis,14.5,f,1,7,2014
Cemarginatus,13.0,m,2,7,2014
Cgoryi,20.5,f,2,7,2014
Csigillatus,14.0,m,2,7,2014
Csigillatus,17.5,f,2,7,2014
Csigillatus,15.0,f,2,7,2014
Csigillatus,17.5,f,2,7,2014
Dteter,22.0,f,2,7,2014
Dteter,21.5,f,2,7,2014
Padoxus,14.0,m,2,7,2014
Pangustatus,15.0,f,2,7,2014
Pangustatus,15.5,f,2,7,2014
Pangustatus,15.5,f,2,7,2014
Pstygicus,15.0,f,2,7,2014
Pstygicus,16.0,f,2,7,2014
Pstygicus,15.5,f,2,7,2014
Simpunctatus,11.5,f,2,7,2014
Slecontei,14.0,m,2,7,2014
Slecontei,14.0,m,2,7,2014
Cgoryi,22.0,f,3,7,2014
Cgoryi,20.0,m,3,7,2014
Cgoryi,21.5,f,3,7,2014
Cgoryi,19.0,m,3,7,2014
Cgoryi,20.0,m,3,7,2014
Cgoryi,23.0,f,3,7,2014
Cgoryi,22.0,m,3,7,2014
Cgoryi,20.0,m,3,7,2014
Cgoryi,21.0,f,3,7,2014
Cgoryi,21.5,m,3,7,2014
Cgoryi,21.5,f,3,7,2014
Padoxus,15.0,f,3,7,2014
Pangustatus,15.5,f,3,7,2014
Pangustatus,14.0,m,3,7,2014
Pangustatus,13.5,m,3,7,2014
Pangustatus,14.5,f,3,7,2014
Pangustatus,14.0,f,3,7,2014
Pangustatus,15.0,f,3,7,2014
Pangustatus,15.0,f,3,7,2014
Pangustatus,14.5,m,3,7,2014
Pangustatus,15.0,f,3,7,2014
Pangustatus,15.5,f,3,7,2014
Pangustatus,14.0,m,3,7,2014
Pangustatus,15.0,f,3,7,2014
Pangustatus,14.0,f,3,7,2014
Pangustatus,13.0,m,3,7,2014
Pangustatus,16.0,f,3,7,2014
Pangustatus,14.5,f,3,7,2014
Pangustatus,15.0,f,3,7,2014
Pangustatus,14.0,m,3,7,2014
Pangustatus,14.0,m,3,7,2014
Pangustatus,13.0,m,3,7,2014
Pangustatus,16.0,f,3,7,2014
Pangustatus,14.0,f,3,7,2014
Pangustatus,14.0,m,3,7,2014
Phypolithos,15.5,f,3,7,2014
Pstygicus,14.0,m,3,7,2014
Ptristis,13.5,m,3,7,2014
Ptristis,13.0,f,3,7,2014
Ptristis,14.0,m,3,7,2014
Slecontei,14.0,m,3,7,2014
Camericana,11.0,f,4,7,2014
Dteter,19.0,m,4,7,2014
Padoxus,16.0,m,4,7,2014
Padoxus,16.0,m,4,7,2014
Padoxus,14.5,m,4,7,2014
Padoxus,15.0,f,4,7,2014
Pangustatus,14.5,f,4,7,2014
Pangustatus,15.0,f,4,7,2014
Pmoestus,18.5,f,4,7,2014
Pstygicus,16.0,f,4,7,2014
Pstygicus,16.0,f,4,7,2014
Ptristis,12.0,m,4,7,2014
Ptristis,14.0,m,4,7,2014
Slecontei,13.5,f,4,7,2014
Slecontei,14.0,f,4,7,2014
Cgoryi,19.5,m,5,7,2014
Cgoryi,21.0,f,5,7,2014
Csigillatus,16.5,f,5,7,2014
Padoxus,15.0,m,5,7,2014
Padoxus,14.0,m,5,7,2014
Pangustatus,15.0,f,5,7,2014
Pangustatus,15.0,f,5,7,2014
Pangustatus,14.5,f,5,7,2014
Pangustatus,15.0,f,5,7,2014
Pangustatus,16.0,f,5,7,2014
Pangustatus,15.0,f,5,7,2014
Pangustatus,14.0,m,5,7,2014
Pangustatus,14.0,f,5,7,2014
Pangustatus,15.5,f,5,7,2014
Pangustatus,15.0,f,5,7,2014
Pangustatus,15.0,m,5,7,2014
Patratus,15.0,m,5,7,2014
Phamiltoni,12.0,m,5,7,2014
Phamiltoni,13.5,m,5,7,2014
Phypolithos,15.0,f,5,7,2014
Pstygicus,17.0,f,5,7,2014
Pstygicus,163.5,f,5,7,2014
Pstygicus,15.0,m,5,7,2014
Pstygicus,16.0,f,5,7,2014
Pstygicus,16.0,f,5,7,2014
Pstygicus,15.5,m,5,7,2014
Pstygicus,16.5,f,5,7,2014
Pstygicus,16.0,f,5,7,2014
Dteter,19.5,f,6,7,2014
Padoxus,14.0,f,6,7,2014
Pangustatus,15.0,f,6,7,2014
Pangustatus,15.0,f,6,7,2014
Pangustatus,15.0,f,6,7,2014
Pcoracinus,15.0,m,6,7,2014
Pcoracinus,15.5,f,6,7,2014
Pstygicus,15.0,f,6,7,2014
Csigillatus,15.5,m,7,7,2014
Padoxus,16.0,f,7,7,2014
Pangustatus,15.0,f,7,7,2014
Pangustatus,13.0,f,7,7,2014
Phamiltoni,14.0,f,7,7,2014
Phypolithos,16.0,f,7,7,2014
Phypolithos,14.0,f,7,7,2014
Phypolithos,15.0,f,7,7,2014
Phypolithos,15.5,f,7,7,2014
Plachrymosus,15.5,m,7,7,2014
Plachrymosus,16.5,m,7,7,2014
Pstygicus,16.5,f,7,7,2014
Tvulpeculus,10.0,f,7,7,2014
Cemarginatus,15.0,f,8,7,2014
Cgoryi,21.0,f,8,7,2014
Cgoryi,21.5,f,8,7,2014
Csodalis,16.0,m,8,7,2014
Csodalis,16.5,m,8,7,2014
Padoxus,14.0,f,8,7,2014
Pangustatus,15.0,f,8,7,2014
Pangustatus,15.0,f,8,7,2014
Pangustatus,15.0,f,8,7,2014
Pangustatus,15.0,m,8,7,2014
Patratus,14.0,m,8,7,2014
Phypolithos,15.0,f,8,7,2014
Phypolithos,14.0,f,8,7,2014
Phypolithos,15.0,f,8,7,2014
Pstygicus,16.0,m,8,7,2014
Pstygicus,15.0,m,8,7,2014
Pstygicus,16.0,m,8,7,2014
Pstygicus,16.5,f,8,7,2014
Pstygicus,15.0,f,8,7,2014
Pstygicus,16.0,f,8,7,2014
Pstygicus,15.0,m,8,7,2014
Pstygicus,15.0,m,8,7,2014
Pstygicus,16.0,f,8,7,2014
Pstygicus,16.0,f,8,7,2014
Slecontei,12.5,m,8,7,2014
Cfucatus,15.0,f,9,7,2014
Cfucatus,14.0,m,9,7,2014
Cgoryi,21.0,f,9,7,2014
Cgoryi,20.0,m,9,7,2014
Dteter,19.0,f,9,7,2014
Pangustatus,16.0,f,9,7,2014
Pangustatus,15.0,f,9,7,2014
Pangustatus,14.0,m,9,7,2014
Cfucatus,15.0,m,10,7,2014
Cgoryi,20.0,f,10,7,2014
Cgoryi,21.5,f,10,7,2014
Cgoryi,21.0,m,10,7,2014
Dteter,19.0,f,10,7,2014
Pangustatus,15.0,m,10,7,2014
Pangustatus,14.5,m,10,7,2014
Pangustatus,15.0,f,10,7,2014
Pangustatus,15.0,f,10,7,2014
Pangustatus,14.0,m,10,7,2014
Pangustatus,15.0,f,10,7,2014
Pangustatus,15.0,f,10,7,2014
Pangustatus,14.0,f,10,7,2014
Pangustatus,14.0,f,10,7,2014
Pangustatus,15.0,m,10,7,2014
Pangustatus,14.5,f,10,7,2014
Pstygicus,16.0,f,10,7,2014
Cfucatus,15.0,m,11,7,2014
Cfucatus,15.5,f,11,7,2014
Cgoryi,21.5,m,11,7,2014
Cgoryi,23.0,f,11,7,2014
Padoxus,15.0,f,11,7,2014
Pangustatus,14.5,f,11,7,2014
Pangustatus,15.5,f,11,7,2014
Slecontei,15.0,f,11,7,2014
Slecontei,15.0,f,11,7,2014
Slecontei,14.0,m,11,7,2014
Cfucatus,16.0,f,12,7,2014
Cgoryi,19.5,m,12,7,2014
Cgoryi,19.0,m,12,7,2014
Cgoryi,20.0,m,12,7,2014
Cgoryi,21.0,f,12,7,2014
Cgoryi,20.5,m,12,7,2014
Cgoryi,21.0,m,12,7,2014
Cgoryi,20.5,f,12,7,2014
Cgoryi,21.0,m,12,7,2014
Cgoryi,22.0,f,12,7,2014
Cgoryi,22.0,f,12,7,2014
Padoxus,16.0,f,12,7,2014
Padoxus,15.0,f,12,7,2014
Padoxus,16.0,f,12,7,2014
Pangustatus,15.0,f,12,7,2014
Pangustatus,15.0,f,12,7,2014
Pangustatus,15.0,f,12,7,2014
Pangustatus,14.0,f,12,7,2014
Pangustatus,15.0,f,12,7,2014
Pangustatus,14.0,f,12,7,2014
Pangustatus,16.0,f,12,7,2014
Plachrymosus,15.0,m,12,7,2014
Plachrymosus,15.5,m,12,7,2014
Plachrymosus,17.0,f,12,7,2014
Plachrymosus,15.0,m,12,7,2014
Plachrymosus,17.0,f,12,7,2014
Plachrymosus,17.0,f,12,7,2014
Pmoestus,18.5,f,12,7,2014
Pstygicus,17.0,f,12,7,2014
Pstygicus,16.0,f,12,7,2014
Pstygicus,14.0,f,12,7,2014
Pangustatus,13.5,m,13,7,2014
Ptristis,12.5,m,13,7,2014
Mcoracinus,13.5,f,14,7,2014
Padoxus,16.0,f,14,7,2014
Padoxus,15.0,m,14,7,2014
Pangustatus,14.0,f,14,7,2014
Pangustatus,15.0,f,14,7,2014
Pangustatus,15.5,f,14,7,2014
Plachrymosus,16.0,m,14,7,2014
Dteter,20.5,m,15,7,2014
Pangustatus,15.0,f,15,7,2014
Pangustatus,16.0,m,15,7,2014
Pangustatus,15.0,m,15,7,2014
Pstygicus,15.0,m,15,7,2014
Ptristis,14.0,f,16,7,2014
Ptristis,13.0,m,16,7,2014
Afidele,8.5,m,17,7,2014
Pangustatus,14.0,f,17,7,2014
Pangustatus,14.0,f,17,7,2014
Pangustatus,13.5,m,17,7,2014
Pstygicus,15.0,f,17,7,2014
Pstygicus,16.0,f,17,7,2014
Pstygicus,15.0,f,17,7,2014
Pstygicus,14.0,f,17,7,2014
Pstygicus,16.0,f,18,7,2014
Pstygicus,15.0,f,18,7,2014
Dpolitus,13.8,f,19,7,2014
Padoxus,15.0,f,20,7,2014
Pangustatus,14.0,f,20,7,2014
Pangustatus,15.0,f,20,7,2014
Phamiltoni,13.0,f,20,7,2014
Phamiltoni,14.0,f,20,7,2014
Pstygicus,14.5,m,20,7,2014
Pstygicus,15.0,m,20,7,2014
Pstygicus,16.0,f,20,7,2014
Pstygicus,15.0,m,20,7,2014
Pstygicus,15.5,m,20,7,2014
Pstygicus,15.5,m,20,7,2014
Pstygicus,15.5,m,20,7,2014
Pstygicus,15.5,m,20,7,2014
Pstygicus,16.0,m,20,7,2014
Nterminata,10.0,f,21,7,2014
Nterminata,9.0,f,21,7,2014
Nterminata,10.0,f,21,7,2014
Pangustatus,15.0,f,21,7,2014
Pangustatus,15.0,f,21,7,2014
Pangustatus,14.0,f,21,7,2014
Pangustatus,15.0,f,21,7,2014
Pangustatus,14.0,m,21,7,2014
Pangustatus,13.0,m,21,7,2014
Pangustatus,14.0,m,21,7,2014
Pangustatus,15.0,m,21,7,2014
Pangustatus,15.0,m,21,7,2014
Pmoestus,18.5,f,21,7,2014
Pmoestus,18.0,m,21,7,2014
Ptristis,14.0,m,21,7,2014
Ptristis,14.5,f,21,7,2014
Ptristis,15.0,m,21,7,2014
Ptristis,13.0,m,21,7,2014
Ptristis,13.0,m,21,7,2014
Pangustatus,14.0,m,22,7,2014
Pangustatus,13.0,f,22,7,2014
Pangustatus,14.0,f,22,7,2014
Pangustatus,15.0,f,22,7,2014
Pangustatus,14.0,m,22,7,2014
Scanadensis,11.0,m,23,7,2014
Slecontei,14.0,m,23,7,2014
Ctricolor,13.5,f,24,7,2014
Nterminata,9.5,f,24,7,2014
Nterminata,9.0,f,24,7,2014
Nterminata,9.0,f,24,7,2014
Nterminata,9.0,m,24,7,2014
Pangustatus,15.5,f,24,7,2014
Pangustatus,16.0,f,24,7,2014
Pangustatus,15.0,f,24,7,2014
Pangustatus,15.0,f,24,7,2014
Pangustatus,15.0,m,24,7,2014
Pangustatus,15.0,m,24,7,2014
Pangustatus,16.0,f,24,7,2014
Pangustatus,15.0,f,24,7,2014
Pangustatus,14.0,m,24,7,2014
Pangustatus,15.0,m,24,7,2014
Pangustatus,15.0,m,24,7,2014
Pangustatus,15.0,f,24,7,2014
Pcoracinus,17.0,f,24,7,2014
Pcoracinus,15.0,m,24,7,2014
Pcoracinus,17.5,f,24,7,2014
Pmoestus,16.0,m,24,7,2014
Pmoestus,18.5,f,24,7,2014
Pstygicus,14.0,m,24,7,2014
Pstygicus,14.5,m,24,7,2014
Pstygicus,15.0,m,24,7,2014
Pstygicus,15.5,m,24,7,2014
Pstygicus,14.0,m,24,7,2014
Pstygicus,15.5,f,24,7,2014
Pangustatus,15.0,f,25,7,2014
Mimperfectus,7.5,f,26,7,2014
Padoxus,15.0,m,26,7,2014
Pangustatus,15.0,m,26,7,2014
Pangustatus,15.0,f,26,7,2014
Pangustatus,15.0,f,26,7,2014
Pangustatus,15.0,m,26,7,2014
Pangustatus,15.0,f,26,7,2014
Ptristis,14.0,m,26,7,2014
Cfucatus,15.0,m,27,7,2014
Mimperfectus,8.0,f,27,7,2014
Padoxus,14.5,m,27,7,2014
Slecontei,13.5,m,27,7,2014
Cgoryi,21.0,f,28,7,2014
Csigillatus,17.5,f,28,7,2014
Cemarginatus,15.0,f,29,7,2014
Cfucatus,15.5,m,29,7,2014
Cfucatus,16.0,f,29,7,2014
Cgoryi,21.0,m,29,7,2014
Cgoryi,21.0,m,29,7,2014
Cgoryi,21.5,f,29,7,2014
Cgoryi,20.5,m,29,7,2014
Cgoryi,21.0,f,29,7,2014
Cgoryi,22.0,f,29,7,2014
Csigillatus,17.0,f,29,7,2014
Csigillatus,16.0,m,29,7,2014
Csigillatus,17.5,f,29,7,2014
Padoxus,16.0,f,29,7,2014
Padoxus,14.0,f,29,7,2014
Pangustatus,15.0,f,29,7,2014
Plachrymosus,14.0,m,29,7,2014
Plachrymosus,15.5,m,29,7,2014
Plachrymosus,15.0,m,29,7,2014
Plachrymosus,17.0,f,29,7,2014
Plachrymosus,16.0,f,29,7,2014
Plachrymosus,15.0,m,29,7,2014
Plachrymosus,16.0,m,29,7,2014
Plachrymosus,17.0,f,29,7,2014
Plachrymosus,17.0,f,29,7,2014
Plachrymosus,16.0,f,29,7,2014
Plachrymosus,18.0,f,29,7,2014
Plachrymosus,16.5,f,29,7,2014
Slecontei,13.0,m,29,7,2014
Slecontei,13.5,m,29,7,2014
Cfucatus,15.0,m,30,7,2014
Cfucatus,15.0,m,30,7,2014
Cfucatus,14.0,f,30,7,2014
Cfucatus,14.0,m,30,7,2014
Cfucatus,15.0,f,30,7,2014
Cfucatus,16.0,f,30,7,2014
Cgoryi,20.0,m,30,7,2014
Cgoryi,21.0,m,30,7,2014
Cgoryi,19.0,f,30,7,2014
Cgoryi,20.5,m,30,7,2014
Cgoryi,21.5,m,30,7,2014
Padoxus,15.0,f,30,7,2014
Pangustatus,15.0,f,30,7,2014
Pangustatus,15.0,f,30,7,2014
Pangustatus,15.0,f,30,7,2014
Pangustatus,14.0,m,30,7,2014
Pangustatus,15.0,f,30,7,2014
Pangustatus,15.0,f,30,7,2014
Pangustatus,15.0,f,30,7,2014
Plachrymosus,18.0,f,30,7,2014
Plachrymosus,16.5,f,30,7,2014
Plachrymosus,15.0,m,30,7,2014
Plachrymosus,16.0,m,30,7,2014
Plachrymosus,17.0,f,30,7,2014
Plachrymosus,17.0,f,30,7,2014
Plachrymosus,16.0,m,30,7,2014
Slecontei,14.0,m,30,7,2014
Slecontei,14.0,m,30,7,2014
unkn,10.5,m,30,7,2014
Cfucatus,15.0,m,31,7,2014
Cfucatus,16.5,m,31,7,2014
Cgoryi,21.5,f,31,7,2014
Cgoryi,20.0,f,31,7,2014
Cgoryi,20.0,m,31,7,2014
Cgoryi,21.0,f,31,7,2014
Cgoryi,21.0,m,31,7,2014
Csigillatus,16.5,m,31,7,2014
Dteter,21.0,f,31,7,2014
Dteter,18.0,m,31,7,2014
Pangustatus,14.0,m,31,7,2014
Pangustatus,15.0,f,31,7,2014
Pangustatus,14.5,m,31,7,2014
Pangustatus,16.0,f,31,7,2014
Plachrymosus,17.0,f,31,7,2014
Plachrymosus,15.0,m,31,7,2014
Plachrymosus,16.5,m,31,7,2014
Plachrymosus,16.0,m,31,7,2014
Plachrymosus,17.5,f,31,7,2014
Plachrymosus,16.0,m,31,7,2014
Plachrymosus,16.5,m,31,7,2014
Cgoryi,20.0,f,33,7,2014
Cgoryi,21.5,f,33,7,2014
Padoxus,15.5,m,33,7,2014
Pangustatus,15.0,f,33,7,2014
Pangustatus,15.0,f,33,7,2014
Pangustatus,14.0,f,33,7,2014
Pangustatus,14.5,m,33,7,2014
Pangustatus,14.0,m,33,7,2014
Pangustatus,15.0,f,33,7,2014
Pangustatus,15.0,f,33,7,2014
Pangustatus,14.0,m,33,7,2014
Pangustatus,13.0,m,33,7,2014
Pangustatus,14.0,m,33,7,2014
Plachrymosus,16.0,f,33,7,2014
Plachrymosus,15.0,m,33,7,2014
Plachrymosus,16.0,m,33,7,2014
Plachrymosus,14.0,m,33,7,2014
Plachrymosus,16.0,m,33,7,2014
Plachrymosus,16.0,f,33,7,2014
Plachrymosus,15.0,m,33,7,2014
Plachrymosus,15.5,m,33,7,2014
Plachrymosus,16.0,m,33,7,2014
Slecontei,13.5,m,33,7,2014
Plachrymosus,17.5,f,34,7,2014
Plachrymosus,17.0,f,34,7,2014
Plachrymosus,17.5,f,34,7,2014
Plachrymosus,17.0,f,34,7,2014
Plachrymosus,17.0,m,34,7,2014
Cgoryi,22.0,f,35,7,2014
Cgoryi,21.5,f,36,7,2014
Ptristis,14.0,f,36,7,2014
Pdiligendus,14.0,f,37,7,2014
Phamiltoni,13.5,f,37,7,2014
Phamiltoni,14.0,f,37,7,2014
Phamiltoni,13.0,f,37,7,2014
Pstygicus,15.0,m,38,7,2014
Cfucatus,16.0,f,39,7,2014
Cfucatus,15.0,m,39,7,2014
Cfucatus,15.5,f,39,7,2014
Cfucatus,15.5,f,39,7,2014
Cfucatus,15.0,m,39,7,2014
Cfucatus,15.5,f,39,7,2014
Cfucatus,13.5,f,39,7,2014
Cfucatus,16.5,f,39,7,2014
Csigillatus,17.0,f,39,7,2014
Csigillatus,15.5,f,39,7,2014
Csigillatus,17.5,f,39,7,2014
Mcoracinus,15.5,m,39,7,2014
Pstygicus,16.0,f,39,7,2014
Slecontei,14.5,m,39,7,2014
unkn,10.0,m,39,7,2014
unkn,11.0,f,39,7,2014
unkn,10.5,m,39,7,2014
unkn,11.0,f,39,7,2014
Pdiligendus,14.5,f,40,7,2014
Dpolitus,14,m,1,1,2015
Dpolitus,12,m,1,1,2015
Dpolitus,13,f,1,1,2015
Padoxus,15,f,1,1,2015
Ainterstitialis,10,f,2,1,2015
Ainterstitialis,10,f,2,1,2015
Cgoryi,22,f,2,1,2015
Csigillatus,16,f,2,1,2015
Csigillatus,15,m,2,1,2015
Ptrinarius,14,f,2,1,2015
Ptrinarius,14,m,2,1,2015
Ptrinarius,14,m,2,1,2015
Slecontei,13,f,2,1,2015
Slecontei,13,m,2,1,2015
Cgoryi,22,f,3,1,2015
Dteter,21,f,3,1,2015
Cgoryi,20,m,4,1,2015
Pdecentis,12.8,f,4,1,2015
Slecontei,15.5,f,4,1,2015
Pstygicus,15,m,5,1,2015
Cgoryi,22,f,6,1,2015
Cgoryi,23,f,6,1,2015
Dsculptilis,17,m,6,1,2015
Dsculptilis,17.5,f,6,1,2015
Ainterstitialis,10.2,f,8,1,2015
Cemarginatus,15,f,8,1,2015
Cemarginatus,16,f,8,1,2015
Csodalis,17.5,m,8,1,2015
Dpolitus,13,f,8,1,2015
Dpolitus,13,m,8,1,2015
Cemarginatus,15.5,f,9,1,2015
Cfucatus,16.5,f,9,1,2015
Cgoryi,20.5,m,9,1,2015
Cgoryi,21,f,9,1,2015
Cgoryi,22,f,9,1,2015
Cgoryi,22,f,9,1,2015
Cgoryi,22,f,9,1,2015
Csigillatus,16.5,m,9,1,2015
Dteter,21.5,f,9,1,2015
Dteter,19,m,9,1,2015
Pmoestus,19,m,9,1,2015
Pmoestus,18.5,m,9,1,2015
Slecontei,14,f,9,1,2015
Slecontei,14,f,9,1,2015
Slecontei,13.5,m,9,1,2015
Cfucatus,16,f,10,1,2015
Cfucatus,16,f,10,1,2015
Cfucatus,16,m,10,1,2015
Cfucatus,15,m,10,1,2015
Cfucatus,15,m,10,1,2015
Cfucatus,16,f,11,1,2015
Cfucatus,16,m,12,1,2015
Cfucatus,16.5,m,12,1,2015
Cfucatus,15,m,12,1,2015
Cfucatus,15,m,12,1,2015
Cfucatus,14.5,m,12,1,2015
Cfucatus,17,f,12,1,2015
Cgoryi,22,f,12,1,2015
Cgoryi,21.5,f,12,1,2015
Cgoryi,21,m,12,1,2015
Csigillatus,16,m,12,1,2015
Ptrinarius,15,f,12,1,2015
Csigillatus,16,m,14,1,2015
Pstygicus,15.5,f,14,1,2015
Ainterstitialis,11,f,15,1,2015
Cgoryi,22.5,f,15,1,2015
Dsculptilis,17,f,15,1,2015
Ptrinarius,14,f,15,1,2015
Ptristis,14.5,m,15,1,2015
Ainterstitialis,11,f,16,1,2015
Cgoryi,21,m,16,1,2015
Cgoryi,20,m,16,1,2015
Cgoryi,20.5,m,16,1,2015
Cgoryi,20,m,16,1,2015
Cgoryi,19.5,m,16,1,2015
Cgoryi,21.5,f,16,1,2015
Dteter,18.5,m,16,1,2015
Slecontei,14,f,16,1,2015
Afidele,8.5,f,17,1,2015
Afidele,9,f,17,1,2015
